input,input_size,encoder,level,bias,compressed_size
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,6,0.05,7965
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,6,0.05,7965
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,7,1.0,10203
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,7,1.0,10204
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,7,0.5,8297
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,7,0.5,8298
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,7,0.05,7817
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,7,0.05,7817
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,8,1.0,10154
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,8,1.0,10155
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,8,0.5,8279
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,8,0.5,8275
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,8,0.05,7802
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,8,0.05,7802
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,9,1.0,10115
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,9,1.0,10116
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,9,0.5,8254
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,9,0.5,8256
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,9,0.05,7783
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,9,0.05,7778
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,10,1.0,10099
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,10,1.0,10100
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,10,0.5,8238
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,10,0.5,8234
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,10,0.05,7779
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,10,0.05,7778
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,0,1.0,5193
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,0,1.0,5224
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,0,0.5,4306
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,0,0.5,3895
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,0,0.05,3745
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,0,0.05,3757
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,1,1.0,4940
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,1,1.0,4942
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,1,0.5,4316
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,1,0.5,3814
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,1,0.05,3652
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,1,0.05,3654
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,2,1.0,4445
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,2,1.0,4445
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,2,0.5,4445
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,2,0.5,3528
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,2,0.05,3376
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,2,0.05,3376
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,cpp,3,1.0,4311
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/fields.c",11150,go,3,1.0,4311
